TPR,FPR,Query Coverage,Target Coverage,Bitscore
0.72958613903,0.0402941949041,37,79,58
0.728419632689,0.0372997110586,37,79,62
0.726523368826,0.0337273443656,37,79,66
0.72432303933,0.0319936958235,37,79,70
0.720939618094,0.0303125820856,37,79,74
0.71638416205,0.0294720252167,37,79,78
0.710988379164,0.0292618859995,37,79,82
0.704564301589,0.0285789335435,37,79,86
0.675910261939,0.0526398739165,37,82,30
0.675899205007,0.0510638297872,37,82,34
0.675727822558,0.0474914630943,37,82,38
0.675700180228,0.0453375361177,37,82,42
0.675628310169,0.0436038875755,37,82,46
0.675473513119,0.0414499605989,37,82,50
0.675114162824,0.0389808247964,37,82,54
0.674616600878,0.0353559232992,37,82,58
0.673737574773,0.0332019963226,37,82,62
0.672399685983,0.0306277909115,37,82,66
0.670724560763,0.0291568163909,37,82,70
0.668048783185,0.0275807722616,37,82,74
0.664444223306,0.0267402153927,37,82,78
0.659927466525,0.0265826109798,37,82,82
0.654393471987,0.0258996585238,37,82,86
0.612675667009,0.039768846861,37,85,30
0.612675667009,0.038402941949,37,85,34
0.612675667009,0.036511688994,37,85,38
0.612664610077,0.0346729708432,37,85,42
0.612631439281,0.03377987917,37,85,46
0.612526398425,0.0330969267139,37,85,50
0.612255503588,0.0314158129761,37,85,54
0.612050950343,0.0282637247176,37,85,58
0.611393062881,0.0271604938272,37,85,62
0.610475337513,0.0258471237195,37,85,66
0.609342001968,0.0245337536118,37,85,70
0.607324111852,0.0241660099816,37,85,74
0.604642805807,0.0237457315471,37,85,78
0.601259384571,0.0236406619385,37,85,82
0.596670757732,0.0235881271342,37,85,86
0.535487223715,0.0320987654321,37,88,30
0.535487223715,0.0316259521933,37,88,34
0.535487223715,0.0304176516942,37,88,38
0.535481695249,0.0298397688469,37,88,42
0.535481695249,0.0292618859995,37,88,46
0.535431939054,0.0290517467822,37,88,50
0.535310312801,0.0276858418702,37,88,54
0.535205271945,0.0253217756764,37,88,58
0.534801693922,0.0245862884161,37,88,62
0.534182505722,0.024060940373,37,88,66
0.533380878142,0.0235355923299,37,88,70
0.53184949304,0.0232729183084,37,88,74
0.529792903661,0.0229051746782,37,88,78
0.527183467675,0.0228001050696,37,88,82
0.523971428887,0.0227475702653,37,88,86
0.448452582347,0.0253743104807,37,91,30
0.448452582347,0.0251641712635,37,91,34
0.448452582347,0.0249540320462,37,91,38
0.448452582347,0.0245862884161,37,91,42
0.448452582347,0.0244286840032,37,91,46
0.448430468482,0.0243761491988,37,91,50
0.448380712288,0.0235881271342,37,91,54
0.448314370695,0.0230627790911,37,91,58
0.44810981745,0.0225899658524,37,91,62
0.447755995621,0.0223798266351,37,91,66
0.447252905209,0.0220646178093,37,91,70
0.446169325859,0.0218544785921,37,91,74
0.444726396214,0.0215918045705,37,91,78
0.443073384859,0.0214867349619,37,91,82
0.440823299167,0.0214342001576,37,91,86
0.353611746885,0.0209613869188,37,94,30
0.353611746885,0.0208563173102,37,94,34
0.353611746885,0.0208037825059,37,94,38
0.353611746885,0.0207512477016,37,94,42
0.353611746885,0.0206987128973,37,94,46
0.353600689953,0.0206987128973,37,94,50
0.353573047622,0.0201733648542,37,94,54
0.35353434836,0.0197005516154,37,94,58
0.353418250572,0.0194904123982,37,94,62
0.353141827269,0.0193328079853,37,94,66
0.352799062372,0.0191226687681,37,94,70
0.351980849394,0.0189650643551,37,94,74
0.350969140102,0.0187549251379,37,94,78
0.349791576829,0.0186498555293,37,94,82
0.348403931845,0.018597320725,37,94,86
0.237154609082,0.0133963750985,37,97,30
0.237154609082,0.0133963750985,37,97,34
0.237154609082,0.0133963750985,37,97,38
0.237154609082,0.0133438402942,37,97,42
0.237154609082,0.0133438402942,37,97,46
0.237154609082,0.0133438402942,37,97,50
0.237154609082,0.0130811662727,37,97,54
0.237132495218,0.0128184922511,37,97,58
0.237044039761,0.0127134226425,37,97,62
0.236905828109,0.0126083530339,37,97,66
0.23665151867,0.0125032834253,37,97,70
0.236165013655,0.0123456790123,37,97,74
0.235689565573,0.0121355397951,37,97,78
0.234937694187,0.0120304701865,37,97,82
0.234130538141,0.0119779353822,37,97,86
0.991298194403,0.464933018125,40,37,30
0.990413639831,0.439190964014,40,37,34
0.988412335113,0.406724454951,40,37,38
0.986543713581,0.382873653796,40,37,42
0.984205172433,0.362542684529,40,37,46
0.98122532922,0.347412660888,40,37,50
0.976813613295,0.32865773575,40,37,54
0.972025961677,0.311268715524,40,37,58
0.967044813746,0.295403204623,40,37,62
0.959896507115,0.280220646178,40,37,66
0.953068851516,0.26866298923,40,37,70
0.9442398912,0.256632519044,40,37,74
0.934465563185,0.244864722879,40,37,78
0.923546842693,0.235618597321,40,37,82
0.91148925819,0.224691358025,40,37,86
0.987931358565,0.421013921723,40,40,30
0.987118674053,0.398003677436,40,40,34
0.985183710928,0.369792487523,40,40,38
0.983414601785,0.34841082217,40,40,42
0.981192158424,0.330076175466,40,40,46
0.978372640727,0.316522195955,40,40,50
0.974093607988,0.299448384555,40,40,54
0.969405468759,0.284160756501,40,40,58
0.964628874073,0.269661150512,40,40,62
0.957557965967,0.255739427371,40,40,66
0.950835351223,0.245232466509,40,40,70
0.942078260966,0.234830575256,40,40,74
0.932436616136,0.225216706068,40,40,78
0.921600822636,0.216811137379,40,40,82
0.909653807455,0.206251641713,40,40,86
0.983320617861,0.383083793013,40,43,30
0.982541104145,0.362174940898,40,43,34
0.980672482613,0.335802469136,40,43,38
0.979052642054,0.31610191752,40,43,42
0.977001581141,0.300131337011,40,43,46
0.974325803563,0.287733123194,40,43,50
0.970455877312,0.271815077489,40,43,54
0.965878307405,0.257210401891,40,43,58
0.961201225108,0.243183609141,40,43,62
0.954362512577,0.23036511689,40,43,66
0.947750467155,0.221066456527,40,43,70
0.939103946219,0.211715261361,40,43,74
0.929539699915,0.203309692671,40,43,78
0.918858703464,0.196007354873,40,43,82
0.907005672206,0.185920672445,40,43,86
0.97537068365,0.34158129761,40,46,30
0.974646454595,0.325873391122,40,46,34
0.972910516248,0.303125820856,40,46,38
0.971417830409,0.284581034936,40,46,42
0.96954368041,0.270396637773,40,46,46
0.96701164295,0.258628841608,40,46,50
0.963517652392,0.244234305227,40,46,54
0.959299432779,0.23073286052,40,46,58
0.954755033668,0.217704229052,40,46,62
0.948336484559,0.205358550039,40,46,66
0.941951106246,0.197163120567,40,46,70
0.933547837817,0.188074599422,40,46,74
0.92407204697,0.181770422905,40,46,78
0.913595603764,0.174678224324,40,46,82
0.901853141827,0.166009981613,40,46,86
0.966243186166,0.321407932755,40,49,30
0.965574241771,0.30743367481,40,49,34
0.964026271271,0.287365379564,40,49,38
0.962666268617,0.27060677699,40,49,42
0.960963501067,0.257525610717,40,49,46
0.958586260656,0.246650906225,40,49,50
0.955302351809,0.23304439191,40,49,54
0.951294213907,0.220015760441,40,49,58
0.946937782643,0.207775151038,40,49,62
0.941033380878,0.195797215655,40,49,66
0.93482491348,0.187811925401,40,49,70
0.926620669829,0.178881008668,40,49,74
0.917388131489,0.173154714999,40,49,78
0.90715494079,0.166640399265,40,49,82
0.895672316759,0.158182295771,40,49,86
0.955578775113,0.290832676648,40,52,30
0.955036985438,0.277961649593,40,52,34
0.953688039717,0.262674021539,40,52,38
0.95244413485,0.247649067507,40,52,42
0.950956977477,0.235828736538,40,52,46
0.94885616037,0.225794588915,40,52,50
0.945771276302,0.213081166273,40,52,54
0.942078260966,0.20110323089,40,52,58
0.937937439878,0.190701339638,40,52,62
0.932342632213,0.180824796428,40,52,66
0.926382945788,0.173154714999,40,52,70
0.918460653907,0.164854215918,40,52,74
0.909543238133,0.1597583399,40,52,78
0.899514600679,0.1536643026,40,52,82
0.888286286087,0.145836616759,40,52,86
0.944953063323,0.268715524035,40,55,30
0.944461029843,0.257998423956,40,55,34
0.943172897248,0.243919096401,40,55,38
0.942067204034,0.229787234043,40,55,42
0.940751429108,0.218859994747,40,55,46
0.938871750644,0.209298660362,40,55,50
0.936002476753,0.197163120567,40,55,54
0.932563770856,0.186498555293,40,55,58
0.928649616877,0.177147360126,40,55,62
0.92329806172,0.168058838981,40,55,66
0.917659026327,0.161281849225,40,55,70
0.910024214681,0.153821907013,40,55,74
0.901333466017,0.149041239821,40,55,78
0.891492796409,0.143262411348,40,55,82
0.880469035062,0.135697399527,40,55,86
0.930894174102,0.238770685579,40,58,30
0.930457425283,0.229524560021,40,58,34
0.929257748145,0.216758602574,40,58,38
0.928301323515,0.20341476228,40,58,42
0.927107174843,0.19317047544,40,58,46
0.925371236497,0.184607302338,40,58,50
0.922767328977,0.173207249803,40,58,54
0.919505533995,0.16317310218,40,58,58
0.916033657301,0.154662463882,40,58,62
0.910952996981,0.146361964802,40,58,66
0.90563461262,0.140215392698,40,58,70
0.898425492863,0.133911216181,40,58,74
0.889983525171,0.129445757815,40,58,78
0.880452449663,0.125137903861,40,58,82
0.869799095543,0.118150774888,40,58,86
0.915226501255,0.216390858944,40,61,30
0.915005362612,0.208405568689,40,61,34
0.914126336507,0.196480168111,40,61,38
0.913230725003,0.183976884686,40,61,42
0.912125031789,0.175045967954,40,61,46
0.910588118221,0.167113212503,40,61,50
0.908177707013,0.156763856055,40,61,54
0.905181278402,0.147255056475,40,61,58
0.902018995809,0.13926976622,40,61,62
0.897446954368,0.131231941161,40,61,66
0.892366294048,0.125295508274,40,61,70
0.885544166915,0.119306540583,40,61,74
0.877411793324,0.11536643026,40,61,78
0.868240068111,0.111741528763,40,61,82
0.857940535819,0.106015235093,40,61,86
0.896578985195,0.18975571316,40,64,30
0.896379960416,0.1829261886,40,64,34
0.895633617496,0.172576832151,40,64,38
0.894831989916,0.162752823746,40,64,42
0.893864508354,0.155030207512,40,64,46
0.892559790361,0.147780404518,40,64,50
0.890376046262,0.137851326504,40,64,54
0.887716854082,0.129655897032,40,64,58
0.885041076503,0.122878907276,40,64,62
0.880789686094,0.115208825847,40,64,66
0.876096018399,0.110323089046,40,64,70
0.869804624009,0.104701864986,40,64,74
0.862136641567,0.101497241923,40,64,78
0.853396136708,0.0986603624901,40,64,82
0.84352782477,0.094194904124,40,64,86
0.8736026802,0.161491988442,40,67,30
0.87342024082,0.155713159968,40,67,34
0.872823166484,0.146361964802,40,67,38
0.872093408963,0.138691883373,40,67,42
0.87128072445,0.132702915682,40,67,46
0.87016950277,0.126136065143,40,67,50
0.868273238907,0.118360914106,40,67,54
0.865901526962,0.11121618072,40,67,58
0.863496644221,0.104859469398,40,67,62
0.85957143331,0.0976622012083,40,67,66
0.855231587444,0.0933543472551,40,67,70
0.84969206444,0.0889414236932,40,67,74
0.842593514004,0.0865773574993,40,67,78
0.834240001769,0.0844234305227,40,67,82
0.824659170067,0.0803257157867,40,67,86
0.846728806625,0.131231941161,40,70,30
0.846607180372,0.126819017599,40,70,34
0.84613173229,0.118833727344,40,70,38
0.845562300284,0.112056737589,40,70,42
0.844970754414,0.107013396375,40,70,46
0.844014329784,0.100866824271,40,70,50
0.842449773886,0.0942474389283,40,70,54
0.840520339227,0.0875755187812,40,70,58
0.838386351323,0.0820068295246,40,70,62
0.834748620648,0.0759127922248,40,70,66
0.830812352805,0.0723929603362,40,70,70
0.82586437567,0.0686629892304,40,70,74
0.819257858715,0.0664565274494,40,70,78
0.811777844119,0.0652482269504,40,70,82
0.803053924658,0.0634620436039,40,70,86
0.811998982762,0.0978723404255,40,73,30
0.811916055771,0.0946677173628,40,73,34
0.811512477748,0.0874704491726,40,73,38
0.811108899725,0.0816916206987,40,73,42
0.81062239471,0.0775413711584,40,73,46
0.809870523325,0.0729183083793,40,73,50
0.808715073916,0.0682427107959,40,73,54
0.807144989551,0.0622012083005,40,73,58
0.805298481883,0.05768321513,40,73,62
0.802097500028,0.0527974783294,40,73,66
0.798515054013,0.0494352508537,40,73,70
0.7939872403,0.0465458366168,40,73,74
0.78807731007,0.0454951405306,40,73,78
0.781205426742,0.0448647228789,40,73,82
0.773277606395,0.0434462831626,40,73,86
0.774029477781,0.0723404255319,40,76,30
0.774001835451,0.0698187549251,40,76,34
0.77376411141,0.063829787234,40,76,38
0.77360931436,0.0603624901497,40,76,42
0.773338419522,0.0574205411085,40,76,46
0.772763459051,0.05426845285,40,76,50
0.771895489877,0.0504334121355,40,76,54
0.770789796663,0.045390070922,40,76,58
0.769263940027,0.0420278434463,40,76,62
0.76682588649,0.0379301287103,40,76,66
0.763846043277,0.0360388757552,40,76,70
0.760014816289,0.0343577620173,40,76,74
0.754668789598,0.0334646703441,40,76,78
0.748521135326,0.0330969267139,40,76,82
0.741339657899,0.0322038350407,40,76,86
0.731803053925,0.0614657210402,40,79,30
0.73178094006,0.0594693984765,40,79,34
0.731587443748,0.0553716837405,40,79,38
0.731504516757,0.0525348043079,40,79,42
0.731338662775,0.0500131337011,40,79,46
0.730990369412,0.0475965327029,40,79,50
0.730454108203,0.0447596532703,40,79,54
0.72958613903,0.0402941949041,40,79,58
0.728419632689,0.0372997110586,40,79,62
0.726523368826,0.0337273443656,40,79,66
0.72432303933,0.0319936958235,40,79,70
0.720939618094,0.0303125820856,40,79,74
0.71638416205,0.0294720252167,40,79,78
0.710988379164,0.0292618859995,40,79,82
0.704564301589,0.0285789335435,40,79,86
0.675910261939,0.0526398739165,40,82,30
0.675899205007,0.0510638297872,40,82,34
0.675727822558,0.0474914630943,40,82,38
0.675700180228,0.0453375361177,40,82,42
0.675628310169,0.0436038875755,40,82,46
0.675473513119,0.0414499605989,40,82,50
0.675114162824,0.0389808247964,40,82,54
0.674616600878,0.0353559232992,40,82,58
0.673737574773,0.0332019963226,40,82,62
0.672399685983,0.0306277909115,40,82,66
0.670724560763,0.0291568163909,40,82,70
0.668048783185,0.0275807722616,40,82,74
0.664444223306,0.0267402153927,40,82,78
0.659927466525,0.0265826109798,40,82,82
0.654393471987,0.0258996585238,40,82,86
0.612675667009,0.039768846861,40,85,30
0.612675667009,0.038402941949,40,85,34
0.612675667009,0.036511688994,40,85,38
0.612664610077,0.0346729708432,40,85,42
0.612631439281,0.03377987917,40,85,46
0.612526398425,0.0330969267139,40,85,50
0.612255503588,0.0314158129761,40,85,54
0.612050950343,0.0282637247176,40,85,58
0.611393062881,0.0271604938272,40,85,62
0.610475337513,0.0258471237195,40,85,66
0.609342001968,0.0245337536118,40,85,70
0.607324111852,0.0241660099816,40,85,74
0.604642805807,0.0237457315471,40,85,78
0.601259384571,0.0236406619385,40,85,82
0.596670757732,0.0235881271342,40,85,86
0.535487223715,0.0320987654321,40,88,30
0.535487223715,0.0316259521933,40,88,34
0.535487223715,0.0304176516942,40,88,38
0.535481695249,0.0298397688469,40,88,42
0.535481695249,0.0292618859995,40,88,46
0.535431939054,0.0290517467822,40,88,50
0.535310312801,0.0276858418702,40,88,54
0.535205271945,0.0253217756764,40,88,58
0.534801693922,0.0245862884161,40,88,62
0.534182505722,0.024060940373,40,88,66
0.533380878142,0.0235355923299,40,88,70
0.53184949304,0.0232729183084,40,88,74
0.529792903661,0.0229051746782,40,88,78
0.527183467675,0.0228001050696,40,88,82
0.523971428887,0.0227475702653,40,88,86
0.448452582347,0.0253743104807,40,91,30
0.448452582347,0.0251641712635,40,91,34
0.448452582347,0.0249540320462,40,91,38
0.448452582347,0.0245862884161,40,91,42
0.448452582347,0.0244286840032,40,91,46
0.448430468482,0.0243761491988,40,91,50
0.448380712288,0.0235881271342,40,91,54
0.448314370695,0.0230627790911,40,91,58
0.44810981745,0.0225899658524,40,91,62
0.447755995621,0.0223798266351,40,91,66
0.447252905209,0.0220646178093,40,91,70
0.446169325859,0.0218544785921,40,91,74
0.444726396214,0.0215918045705,40,91,78
0.443073384859,0.0214867349619,40,91,82
0.440823299167,0.0214342001576,40,91,86
0.353611746885,0.0209613869188,40,94,30
0.353611746885,0.0208563173102,40,94,34
0.353611746885,0.0208037825059,40,94,38
0.353611746885,0.0207512477016,40,94,42
0.353611746885,0.0206987128973,40,94,46
0.353600689953,0.0206987128973,40,94,50
0.353573047622,0.0201733648542,40,94,54
0.35353434836,0.0197005516154,40,94,58
0.353418250572,0.0194904123982,40,94,62
0.353141827269,0.0193328079853,40,94,66
0.352799062372,0.0191226687681,40,94,70
0.351980849394,0.0189650643551,40,94,74
0.350969140102,0.0187549251379,40,94,78
0.349791576829,0.0186498555293,40,94,82
0.348403931845,0.018597320725,40,94,86
0.237154609082,0.0133963750985,40,97,30
0.237154609082,0.0133963750985,40,97,34
0.237154609082,0.0133963750985,40,97,38
0.237154609082,0.0133438402942,40,97,42
0.237154609082,0.0133438402942,40,97,46
0.237154609082,0.0133438402942,40,97,50
0.237154609082,0.0130811662727,40,97,54
0.237132495218,0.0128184922511,40,97,58
0.237044039761,0.0127134226425,40,97,62
0.236905828109,0.0126083530339,40,97,66
0.23665151867,0.0125032834253,40,97,70
0.236165013655,0.0123456790123,40,97,74
0.235689565573,0.0121355397951,40,97,78
0.234937694187,0.0120304701865,40,97,82
0.234130538141,0.0119779353822,40,97,86
0.990673477737,0.452429734699,43,37,30
0.989788923165,0.427002889414,43,37,34
0.987787618447,0.394851589178,43,37,38
0.985930053847,0.371263462044,43,37,42
0.983602569631,0.350985027581,43,37,46
0.98063378335,0.335907538744,43,37,50
0.976238652823,0.317152613607,43,37,54
0.971451001205,0.299816128185,43,37,58
0.966469853275,0.284055686893,43,37,62
0.95932707511,0.269188337273,43,37,66
0.952510476443,0.257893354347,43,37,70
0.943698101525,0.246020488574,43,37,74
0.933934830442,0.234620436039,43,37,78
0.923032695348,0.225899658524,43,37,82
0.911035923973,0.215077488836,43,37,86
0.987748919185,0.413974257946,43,40,30
0.986936234672,0.390964013659,43,40,34
0.985001271547,0.362752823746,43,40,38
0.983232162404,0.341371158392,43,40,42
0.981015247509,0.323036511689,43,40,46
0.978195729813,0.309482532178,43,40,50
0.973922225539,0.292408720778,43,40,54
0.96923408631,0.277173627528,43,40,58
0.964457491624,0.262726556344,43,40,62
0.957386583519,0.248909902811,43,40,66
0.950663968775,0.238455476753,43,40,70
0.941906878517,0.228106120305,43,40,74
0.932265233688,0.218754925138,43,40,78
0.92144049712,0.210454426057,43,40,82
0.909499010405,0.199894930391,43,40,86
0.983320617861,0.383031258209,43,43,30
0.982541104145,0.362122406094,43,43,34
0.980672482613,0.335749934331,43,43,38
0.979052642054,0.316049382716,43,43,42
0.977001581141,0.300078802206,43,43,46
0.974325803563,0.28768058839,43,43,50
0.970455877312,0.271762542685,43,43,54
0.965878307405,0.257157867087,43,43,58
0.961201225108,0.243131074337,43,43,62
0.954362512577,0.230312582086,43,43,66
0.947750467155,0.221013921723,43,43,70
0.939103946219,0.211662726556,43,43,74
0.929539699915,0.203257157867,43,43,78
0.918858703464,0.195954820068,43,43,82
0.907005672206,0.185868137641,43,43,86
0.97537068365,0.34158129761,43,46,30
0.974646454595,0.325873391122,43,46,34
0.972910516248,0.303125820856,43,46,38
0.971417830409,0.284581034936,43,46,42
0.96954368041,0.270396637773,43,46,46
0.96701164295,0.258628841608,43,46,50
