TPR,FPR,Query Coverage,Target Coverage,Bitscore
0.859234427213,0.106063562526,37,67,38
0.858425798989,0.098209712432,37,67,42
0.857563619227,0.0927827507988,37,67,46
0.856358709622,0.0858557525793,37,67,50
0.854307685717,0.0801239054611,37,67,54
0.851838959815,0.0740505865997,37,67,58
0.849322037529,0.0694773043245,37,67,62
0.845155727873,0.0650869533403,37,67,66
0.840743081141,0.0620502939096,37,67,70
0.835211207266,0.0589892436401,37,67,74
0.828153114557,0.0553428132393,37,67,78
0.819777654014,0.0528915339399,37,67,82
0.810175863251,0.0497695065733,37,67,86
0.832715705595,0.103283006903,37,70,30
0.832544340673,0.0975267689456,37,70,34
0.832019535601,0.0902948852411,37,70,38
0.831382272299,0.083623990829,37,70,42
0.830755719304,0.0793555940389,37,70,46
0.829743595236,0.0728920217566,37,70,50
0.828024590866,0.0680138539964,37,70,54
0.826048539114,0.0624649381692,37,70,58
0.823863636364,0.0585258177029,37,70,62
0.820029346243,0.0552086636259,37,70,66
0.816061177277,0.0525378667772,37,70,70
0.811129080627,0.0497817019927,37,70,74
0.804574372376,0.0464279616576,37,70,78
0.797114643133,0.0446840166833,37,70,82
0.788375032131,0.0424400595136,37,70,86
0.797687644589,0.0844654747677,37,73,30
0.797580541513,0.0807458718505,37,73,34
0.797173549824,0.0747213346667,37,73,38
0.796713006598,0.0695504768409,37,73,42
0.796214977294,0.0660138052148,37,73,46
0.795417059378,0.0605502573233,37,73,50
0.794153243081,0.0566965047928,37,73,54
0.792568117556,0.0518427278714,37,73,58
0.790667037957,0.0487450913437,37,73,62
0.787362908063,0.046013317398,37,73,66
0.783758889555,0.0436961877119,37,73,70
0.779249850056,0.0412083221542,37,73,74
0.773396666952,0.0386106978219,37,73,78
0.76660097678,0.0371472474938,37,73,82
0.758696769771,0.0351593941316,37,73,86
0.759360808842,0.067696773092,37,76,30
0.759312612458,0.0650991487597,37,76,34
0.759066275383,0.0605136710651,37,76,38
0.758878845,0.0571355398912,37,76,42
0.758589666695,0.0545501109783,37,76,46
0.757984534316,0.0497817019927,37,76,50
0.757079513324,0.046562111271,37,76,54
0.755965641333,0.042269323642,37,76,58
0.754391226116,0.04007414815,37,76,62
0.7518314626,0.0377204322057,37,76,66
0.748843286779,0.036025268909,37,76,70
0.745019706966,0.0341349789019,37,76,74
0.739718104704,0.0322934705725,37,76,78
0.733634649987,0.0311471011488,37,76,82
0.726474809357,0.029720237079,37,76,86
0.716931925285,0.055757457499,37,79,30
0.716889084054,0.0539403400083,37,79,34
0.716690943364,0.0506231859314,37,79,38
0.716589195442,0.0478304348887,37,79,42
0.716412475366,0.0457816044294,37,79,46
0.7160376146,0.0418058977048,37,79,50
0.715453902836,0.0393546184053,37,79,54
0.714575657613,0.035903314715,37,79,58
0.713386813469,0.0341105880631,37,79,62
0.711394696256,0.0323178614113,37,79,66
0.709183017736,0.0308422156638,37,79,70
0.705852112073,0.0292812019805,37,79,74
0.701343072573,0.0278543379107,37,79,78
0.695998629081,0.026890899778,37,79,82
0.689583154828,0.0258786799678,37,79,86
0.661581055608,0.0444157174565,37,82,30
0.661554279839,0.0432205663553,37,82,34
0.661388270071,0.0407692870558,37,82,38
0.661345428841,0.0385863069831,37,82,42
0.661265101534,0.0370496841386,37,82,46
0.66110444692,0.0348910949048,37,82,50
0.660702810385,0.0329398278007,37,82,54
0.660204781081,0.0301348813386,37,82,58
0.659299760089,0.0287933852045,37,82,62
0.657885999486,0.0274640844899,37,82,66
0.656199126039,0.0262689333886,37,82,70
0.653564390369,0.0249640235128,37,82,74
0.649997857938,0.0236347227981,37,82,78
0.645531659669,0.0227688480207,37,82,82
0.64003727187,0.0220859045343,37,82,86
0.599257775683,0.0335495987707,37,85,30
0.59925242053,0.0326715285739,37,85,34
0.59925242053,0.031427595795,37,85,38
0.599236355068,0.0299763408864,37,85,42
0.599198868992,0.0288543623015,37,85,46
0.599091765916,0.0272811531989,37,85,50
0.598797232457,0.0260006341618,37,85,54
0.598593736612,0.024512792995,37,85,58
0.597940407849,0.0237810678309,37,85,62
0.596971125011,0.0229639747311,37,85,66
0.59581441179,0.0220737091149,37,85,70
0.593822294576,0.0211590526598,37,85,74
0.591176848599,0.0204273274958,37,85,78
0.587851298089,0.0198053611064,37,85,82
0.583326193128,0.0193541305886,37,85,86
0.523048581955,0.0238786311861,37,88,30
0.523043226801,0.0234761823459,37,88,34
0.523043226801,0.0230981243445,37,88,38
0.523037871648,0.0224273762775,37,88,42
0.523037871648,0.0217932144686,37,88,46
0.522989675263,0.0209273396912,37,88,50
0.522845086111,0.0200126832362,37,88,54
0.522737983035,0.0190614405229,37,88,58
0.5223363465,0.0185858191663,37,88,62
0.52173121412,0.0181955657455,37,88,66
0.520917230743,0.0178662894217,37,88,70
0.519417787679,0.0171467596771,37,88,74
0.517393539542,0.0165613795458,37,88,78
0.514828420872,0.0163052757384,37,88,82
0.511684945592,0.0161955169638,37,88,86
0.437591037615,0.0180492207127,37,91,30
0.437585682461,0.0179638527769,37,91,34
0.437585682461,0.0179150710993,37,91,38
0.437585682461,0.0173906680651,37,91,42
0.437585682461,0.0168662650309,37,91,46
0.437564261846,0.016110149028,37,91,50
0.437510710308,0.0153540330252,37,91,54
0.437446448462,0.0149149979268,37,91,58
0.437248307771,0.0146345032806,37,91,62
0.436905577928,0.0143783994732,37,91,66
0.436402193471,0.014219859021,37,91,70
0.435352583326,0.0136954559867,37,91,74
0.433938822723,0.0132930071465,37,91,78
0.432316211122,0.0132076392107,37,91,82
0.43011524291,0.0131710529525,37,91,86
0.344373875418,0.0115368667528,37,94,30
0.344373875418,0.0115002804946,37,94,34
0.344373875418,0.0114880850752,37,94,38
0.344373875418,0.011329544623,37,94,42
0.344373875418,0.0112441766872,37,94,46
0.34436316511,0.0106344057172,37,94,50
0.344336389341,0.0104026927486,37,94,54
0.344298903265,0.0101465889412,37,94,58
0.344186445035,0.0100734164248,37,94,62
0.343918687345,0.00997585306959,37,94,66
0.343586667809,0.00989048513378,37,94,70
0.342794105047,0.00951242713237,37,94,74
0.341814111901,0.00935388668016,37,94,78
0.34065739868,0.00930510500256,37,94,82
0.339302544769,0.00926851874436,37,94,86
0.231021334933,0.00687821654187,37,97,30
0.231021334933,0.00686602112247,37,97,34
0.231021334933,0.00686602112247,37,97,38
0.231021334933,0.00684163028367,37,97,42
0.231021334933,0.00680504402546,37,97,46
0.231021334933,0.00678065318666,37,97,50
0.231021334933,0.00670748067026,37,97,54
0.230999914318,0.00659772189566,37,97,58
0.230914231857,0.00657333105686,37,97,62
0.230780353012,0.00652454937925,37,97,66
0.230534015937,0.00647576770165,37,97,70
0.230062762403,0.00613429595844,37,97,74
0.229602219176,0.00608551428084,37,97,78
0.228873918259,0.00606112344204,37,97,82
0.228092065804,0.00603673260323,37,97,86
0.987169051495,0.344410839289,40,37,30
0.985889169737,0.313605209883,40,37,34
0.983586453603,0.280567818727,40,37,38
0.981219475623,0.256140393668,40,37,42
0.978365178648,0.234469133393,40,37,46
0.974852197755,0.217371155394,40,37,50
0.969748736184,0.201297592624,40,37,54
0.964066918002,0.186858216054,40,37,58
0.958154828207,0.174357911169,40,37,62
0.950432696427,0.163467401644,40,37,66
0.943187173336,0.154686699676,40,37,70
0.934078056722,0.146430400741,40,37,74
0.923908619656,0.138222883485,40,37,78
0.912636020907,0.131430034879,40,37,82
0.900244195013,0.123990829045,40,37,86
0.982815311456,0.316068684602,40,40,30
0.981642532774,0.287994829142,40,40,34
0.979441564562,0.258481914193,40,40,38
0.977224530889,0.236639918047,40,40,42
0.974488047297,0.216871143199,40,40,46
0.971178562248,0.201029293397,40,40,50
0.966273241367,0.186504548891,40,40,54
0.960843115414,0.173174955487,40,40,58
0.955193428155,0.161589307056,40,40,62
0.947578399452,0.151467108954,40,40,66
0.940547082512,0.143479109247,40,40,70
0.931587910205,0.135930144638,40,40,74
0.921616613829,0.128466547965,40,40,78
0.910552866078,0.12225907949,40,40,82
0.898305629338,0.115380862948,40,40,86
0.97686038043,0.283787409449,40,43,30
0.975810770285,0.258055074514,40,43,34
0.973700839688,0.230700748799,40,43,38
0.971633750321,0.211529549501,40,43,42
0.969106117728,0.19345593795,40,43,46
0.966021549139,0.178516549184,40,43,50
0.961657098792,0.164650357326,40,43,54
0.956644674835,0.15216224786,40,43,58
0.951139576729,0.141479060465,40,43,62
0.943835146945,0.132186150882,40,43,66
0.936959129466,0.125015244274,40,43,70
0.928230228772,0.118198004829,40,43,74
0.918371390626,0.11167345545,40,43,78
0.907484362951,0.106112344204,40,43,82
0.895365649901,0.0998073123735,40,43,86
0.967740553509,0.253615941852,40,46,30
0.966835532516,0.231212956414,40,46,34
0.964880901379,0.206846508451,40,46,38
0.963011952703,0.189102173224,40,46,42
0.960698526262,0.172809092905,40,46,46
0.957785322594,0.159638039952,40,46,50
0.95383321909,0.147003585453,40,46,54
0.94928133836,0.135369155345,40,46,58
0.944049353097,0.125320129759,40,46,62
0.937173335618,0.116819922437,40,46,66
0.930549010368,0.110283177638,40,46,70
0.922061091595,0.104331812971,40,46,74
0.912309356525,0.0986609429498,40,46,78
0.901674021078,0.093794970609,40,46,82
0.88976951418,0.0881362960072,40,46,86
0.956923142833,0.234103270811,40,49,30
0.95608773884,0.213907656284,40,49,34
0.954374089624,0.19223639601,40,49,38
0.952756833176,0.176028683626,40,49,42
0.950812912347,0.161552720798,40,49,46
0.948087139063,0.149393887656,40,49,50
0.944440279325,0.137637503354,40,49,54
0.940156156285,0.126649430474,40,49,58
0.935250835404,0.117563843021,40,49,62
0.928969239997,0.109831947121,40,49,66
0.922553765744,0.103600087807,40,49,70
0.914301473738,0.0978804361082,40,49,74
0.904849627281,0.0925022561526,40,49,78
0.894492759832,0.0879045830386,40,49,82
0.882861365778,0.082465425986,40,49,86
0.945463113701,0.213249103637,40,52,30
0.944783009168,0.195468182151,40,52,34
0.943294276412,0.177211639308,40,52,38
0.941816253963,0.162345423059,40,52,42
0.940193642361,0.149271933462,40,52,46
0.937805243767,0.138259469743,40,52,50
0.934452917488,0.127698236542,40,52,54
0.930516879445,0.117868728506,40,52,58
0.925868605946,0.109746579185,40,52,62
0.919908319767,0.103234225225,40,52,66
0.913771313512,0.0976853093978,40,52,70
0.905808199811,0.092453474475,40,52,74
0.896736569274,0.0873313983268,40,52,78
0.886609973438,0.0829044610844,40,52,82
0.875273112844,0.0777214078392,40,52,86
0.933965598492,0.196309666089,40,55,30
0.933360466113,0.180467816288,40,55,34
0.931952060663,0.163821068807,40,55,38
0.930623982521,0.150064635723,40,55,42
0.92919951161,0.138808263616,40,55,46
0.927062805244,0.128649479256,40,55,50
0.923924685117,0.119868777287,40,55,54
0.920283180533,0.110807580673,40,55,58
0.916020478108,0.103197638967,40,55,62
0.910317239311,0.0970755384278,40,55,66
0.904517607746,0.09214858899,40,55,70
0.896849027504,0.0872826166492,40,55,74
0.888066575272,0.0824410351472,40,55,78
0.87817025105,0.0781848337764,40,55,82
0.867095792991,0.0734164247908,40,55,86
0.919078270928,0.176418937047,40,58,30
0.918526690087,0.163064952804,40,58,34
0.917225387713,0.148113368619,40,58,38
0.916063319339,0.135430132442,40,58,42
0.914788792734,0.125259152662,40,58,46
0.912850227059,0.116015024757,40,58,50
0.909990574929,0.107978243372,40,58,54
0.906536500728,0.0999780482451,40,58,58
0.902718276069,0.0932583721554,40,58,62
0.897304215577,0.0876362838118,40,58,66
0.891841958701,0.0835264274738,40,58,70
0.88459643561,0.0793799848777,40,58,74
0.87607103076,0.0748554842801,40,58,78
0.866501370919,0.0711480767824,40,58,82
0.855817839088,0.0667455303788,40,58,86
0.902814668837,0.159930730018,40,61,30
0.902514780224,0.148259713652,40,61,34
0.901556207694,0.135283787409,40,61,38
0.900490532088,0.123563989366,40,61,42
0.899317753406,0.115222322496,40,61,46
0.897598749036,0.106709919754,40,61,50
0.894958658213,0.0995634039855,40,61,54
0.891777696855,0.092026634796,40,61,58
0.888307557193,0.0856484304495,40,61,62
0.88341294662,0.0803922046879,40,61,66
0.878207737126,0.0764774750604,40,61,70
0.871337074801,0.0725261591746,40,61,74
0.863234727101,0.0681723944486,40,61,78
0.854029217719,0.0647210907583,40,61,82
0.8437151915,0.060781970292,40,61,86
0.883380815697,0.141588819239,40,64,30
0.883107702853,0.13201541501,40,64,34
0.882293719476,0.121417595551,40,64,38
0.88138334333,0.111844191322,40,64,42
0.880371219261,0.105307446523,40,64,46
0.878957458658,0.0976975048172,40,64,50
0.876552994602,0.0910631966633,40,64,54
0.873752249165,0.0841605892827,40,64,58
0.870914017651,0.0788311910047,40,64,62
0.866346071459,0.0740505865997,40,64,66
0.861537143347,0.0704529378765,40,64,70
0.855255547939,0.0668308983146,40,64,74
0.847635164082,0.062794214493,40,64,78
0.838868777311,0.0597453596429,40,64,82
0.828972453089,0.0562086880168,40,64,86
0.860123382744,0.122393229103,40,67,30
0.859882400823,0.114954023269,40,67,34
0.859234427213,0.106063562526,40,67,38
0.858425798989,0.098209712432,40,67,42
0.857563619227,0.0927827507988,40,67,46
0.856358709622,0.0858557525793,40,67,50
0.854307685717,0.0801239054611,40,67,54
0.851838959815,0.0740505865997,40,67,58
0.849322037529,0.0694773043245,40,67,62
0.845155727873,0.0650869533403,40,67,66
0.840743081141,0.0620502939096,40,67,70
0.835211207266,0.0589892436401,40,67,74
0.828153114557,0.0553428132393,40,67,78
0.819777654014,0.0528915339399,40,67,82
0.810175863251,0.0497695065733,40,67,86
0.832715705595,0.103283006903,40,70,30
0.832544340673,0.0975267689456,40,70,34
0.832019535601,0.0902948852411,40,70,38
0.831382272299,0.083623990829,40,70,42
0.830755719304,0.0793555940389,40,70,46
0.829743595236,0.0728920217566,40,70,50
0.828024590866,0.0680138539964,40,70,54
0.826048539114,0.0624649381692,40,70,58
0.823863636364,0.0585258177029,40,70,62
0.820029346243,0.0552086636259,40,70,66
0.816061177277,0.0525378667772,40,70,70
0.811129080627,0.0497817019927,40,70,74
0.804574372376,0.0464279616576,40,70,78
0.797114643133,0.0446840166833,40,70,82
0.788375032131,0.0424400595136,40,70,86
0.797687644589,0.0844654747677,40,73,30
0.797580541513,0.0807458718505,40,73,34
0.797173549824,0.0747213346667,40,73,38
0.796713006598,0.0695504768409,40,73,42
0.796214977294,0.0660138052148,40,73,46
0.795417059378,0.0605502573233,40,73,50
0.794153243081,0.0566965047928,40,73,54
0.792568117556,0.0518427278714,40,73,58
0.790667037957,0.0487450913437,40,73,62
0.787362908063,0.046013317398,40,73,66
0.783758889555,0.0436961877119,40,73,70
0.779249850056,0.0412083221542,40,73,74
0.773396666952,0.0386106978219,40,73,78
0.76660097678,0.0371472474938,40,73,82
0.758696769771,0.0351593941316,40,73,86
0.759360808842,0.067696773092,40,76,30
0.759312612458,0.0650991487597,40,76,34
0.759066275383,0.0605136710651,40,76,38
0.758878845,0.0571355398912,40,76,42
0.758589666695,0.0545501109783,40,76,46
0.757984534316,0.0497817019927,40,76,50
0.757079513324,0.046562111271,40,76,54
0.755965641333,0.042269323642,40,76,58
0.754391226116,0.04007414815,40,76,62
0.7518314626,0.0377204322057,40,76,66
0.748843286779,0.036025268909,40,76,70
0.745019706966,0.0341349789019,40,76,74
0.739718104704,0.0322934705725,40,76,78
0.733634649987,0.0311471011488,40,76,82
0.726474809357,0.029720237079,40,76,86
0.716931925285,0.055757457499,40,79,30
0.716889084054,0.0539403400083,40,79,34
0.716690943364,0.0506231859314,40,79,38
0.716589195442,0.0478304348887,40,79,42
0.716412475366,0.0457816044294,40,79,46
0.7160376146,0.0418058977048,40,79,50
0.715453902836,0.0393546184053,40,79,54
0.714575657613,0.035903314715,40,79,58
0.713386813469,0.0341105880631,40,79,62
0.711394696256,0.0323178614113,40,79,66
0.709183017736,0.0308422156638,40,79,70
0.705852112073,0.0292812019805,40,79,74
0.701343072573,0.0278543379107,40,79,78
0.695998629081,0.026890899778,40,79,82
0.689583154828,0.0258786799678,40,79,86
0.661581055608,0.0444157174565,40,82,30
0.661554279839,0.0432205663553,40,82,34
0.661388270071,0.0407692870558,40,82,38
0.661345428841,0.0385863069831,40,82,42
0.661265101534,0.0370496841386,40,82,46
0.66110444692,0.0348910949048,40,82,50
0.660702810385,0.0329398278007,40,82,54
0.660204781081,0.0301348813386,40,82,58
0.659299760089,0.0287933852045,40,82,62
0.657885999486,0.0274640844899,40,82,66
0.656199126039,0.0262689333886,40,82,70
0.653564390369,0.0249640235128,40,82,74
0.649997857938,0.0236347227981,40,82,78
0.645531659669,0.0227688480207,40,82,82
0.64003727187,0.0220859045343,40,82,86
0.599257775683,0.0335495987707,40,85,30
0.59925242053,0.0326715285739,40,85,34
0.59925242053,0.031427595795,40,85,38
0.599236355068,0.0299763408864,40,85,42
0.599198868992,0.0288543623015,40,85,46
0.599091765916,0.0272811531989,40,85,50
0.598797232457,0.0260006341618,40,85,54
0.598593736612,0.024512792995,40,85,58
0.597940407849,0.0237810678309,40,85,62
0.596971125011,0.0229639747311,40,85,66
0.59581441179,0.0220737091149,40,85,70
0.593822294576,0.0211590526598,40,85,74
0.591176848599,0.0204273274958,40,85,78
0.587851298089,0.0198053611064,40,85,82
0.583326193128,0.0193541305886,40,85,86
0.523048581955,0.0238786311861,40,88,30
0.523043226801,0.0234761823459,40,88,34
0.523043226801,0.0230981243445,40,88,38
0.523037871648,0.0224273762775,40,88,42
0.523037871648,0.0217932144686,40,88,46
0.522989675263,0.0209273396912,40,88,50
0.522845086111,0.0200126832362,40,88,54
0.522737983035,0.0190614405229,40,88,58
0.5223363465,0.0185858191663,40,88,62
0.52173121412,0.0181955657455,40,88,66
0.520917230743,0.0178662894217,40,88,70
0.519417787679,0.0171467596771,40,88,74
0.517393539542,0.0165613795458,40,88,78
0.514828420872,0.0163052757384,40,88,82
0.511684945592,0.0161955169638,40,88,86
0.437591037615,0.0180492207127,40,91,30
0.437585682461,0.0179638527769,40,91,34
0.437585682461,0.0179150710993,40,91,38
0.437585682461,0.0173906680651,40,91,42
0.437585682461,0.0168662650309,40,91,46
0.437564261846,0.016110149028,40,91,50
0.437510710308,0.0153540330252,40,91,54
0.437446448462,0.0149149979268,40,91,58
0.437248307771,0.0146345032806,40,91,62
0.436905577928,0.0143783994732,40,91,66
0.436402193471,0.014219859021,40,91,70
0.435352583326,0.0136954559867,40,91,74
0.433938822723,0.0132930071465,40,91,78
0.432316211122,0.0132076392107,40,91,82
0.43011524291,0.0131710529525,40,91,86
0.344373875418,0.0115368667528,40,94,30
0.344373875418,0.0115002804946,40,94,34
0.344373875418,0.0114880850752,40,94,38
0.344373875418,0.011329544623,40,94,42
0.344373875418,0.0112441766872,40,94,46
0.34436316511,0.0106344057172,40,94,50
0.344336389341,0.0104026927486,40,94,54
0.344298903265,0.0101465889412,40,94,58
0.344186445035,0.0100734164248,40,94,62
0.343918687345,0.00997585306959,40,94,66
0.343586667809,0.00989048513378,40,94,70
0.342794105047,0.00951242713237,40,94,74
0.341814111901,0.00935388668016,40,94,78
0.34065739868,0.00930510500256,40,94,82
0.339302544769,0.00926851874436,40,94,86
0.231021334933,0.00687821654187,40,97,30
0.231021334933,0.00686602112247,40,97,34
0.231021334933,0.00686602112247,40,97,38
0.231021334933,0.00684163028367,40,97,42
0.231021334933,0.00680504402546,40,97,46
0.231021334933,0.00678065318666,40,97,50
0.231021334933,0.00670748067026,40,97,54
0.230999914318,0.00659772189566,40,97,58
0.230914231857,0.00657333105686,40,97,62
0.230780353012,0.00652454937925,40,97,66
0.230534015937,0.00647576770165,40,97,70
0.230062762403,0.00613429595844,40,97,74
0.229602219176,0.00608551428084,40,97,78
0.228873918259,0.00606112344204,40,97,82
0.228092065804,0.00603673260323,40,97,86
0.986371133579,0.332459328276,43,37,30
0.985091251821,0.30206834313,43,37,34
0.982793890841,0.269274860362,43,37,38
0.980437623169,0.245103539111,43,37,42
0.977594036501,0.223529842191,43,37,46
0.974102476223,0.206541622966,43,37,50
0.969020435267,0.190590014391,43,37,54
0.963338617085,0.176260396595,43,37,58
0.957437237597,0.163882045904,43,37,62
0.949731171279,0.153101295154,43,37,66
0.942496358495,0.144442547379,43,37,70
0.933451503727,0.136430156833,43,37,74
0.923330263045,0.128722651772,43,37,78
0.912084440065,0.122381033684,43,37,82
0.899762231171,0.115063782043,43,37,86
0.982606460458,0.308190443669,43,40,30
0.981433681775,0.280262933242,43,40,34
0.979232713564,0.250798799971,43,40,38
0.97701567989,0.229029976341,43,40,42
0.974284551452,0.209285592332,43,40,46
0.970975066404,0.193529110466,43,40,50
0.966075100677,0.17901656138,43,40,54
0.960644974724,0.165699163394,43,40,58
0.954995287465,0.154162296641,43,40,62
0.947380258761,0.144101075636,43,40,66
0.940348941822,0.136149662187,43,40,70
0.931411190129,0.12877143345,43,40,74
0.921445248908,0.121624917681,43,40,78
0.910392211464,0.115612575916,43,40,82
0.898150329877,0.10881972731,43,40,86
0.97686038043,0.283519110222,43,43,30
0.975810770285,0.257786775287,43,43,34
0.973700839688,0.230432449572,43,43,38
0.971633750321,0.211261250274,43,43,42
0.969106117728,0.193187638723,43,43,46
0.966021549139,0.178297031635,43,43,50
0.961657098792,0.164430839777,43,43,54
0.956644674835,0.15194273031,43,43,58
0.951139576729,0.141259542916,43,43,62
0.943835146945,0.131966633333,43,43,66
0.936959129466,0.124807922144,43,43,70
0.928230228772,0.118015073538,43,43,74
0.918371390626,0.111502719579,43,43,78
0.907484362951,0.106075757945,43,43,82
0.895365649901,0.0997707261153,43,43,86
0.967740553509,0.253615941852,43,46,30
0.966835532516,0.231212956414,43,46,34
0.964880901379,0.206846508451,43,46,38
