VOG5216,205.7,100.3
VOG10754,375.7,52.1
VOG9492,4679.9,3135.3
VOG10752,170.5,NA
VOG7864,161.3,NA
VOG7865,220.4,NA
VOG3527,162.5,NA
VOG3526,393.8,NA
VOG10399,316.3,NA
VOG10398,1017.4,NA
VOG10395,1060.6,NA
VOG10394,104.1,NA
VOG10397,400.2,NA
VOG10396,332.0,NA
VOG10391,226.1,NA
VOG10390,95.9,35.7
VOG10393,256.3,NA
VOG10392,287.3,NA
VOG8872,395.1,NA
VOG8873,127.2,NA
VOG8870,1020.0,NA
VOG8871,106.1,47.9
VOG8876,211.8,NA
VOG8877,126.5,37.6
VOG8874,114.8,NA
VOG8875,109.4,NA
VOG8878,164.4,41.8
VOG8879,231.9,NA
VOG2834,127.3,NA
VOG2837,83.1,NA
VOG2830,288.2,NA
VOG3528,156.4,NA
VOG10571,220.3,NA
VOG10570,178.4,NA
VOG10573,210.5,NA
VOG10572,116.7,34.3
VOG10575,213.3,NA
VOG6847,173.5,NA
VOG10577,173.7,NA
VOG10576,171.4,NA
VOG10579,949.6,NA
VOG10578,929.3,147.5
VOG2833,123.2,NA
VOG7697,105.1,NA
VOG7696,279.2,NA
VOG7695,637.6,NA
VOG7694,136.6,NA
VOG7693,149.8,NA
VOG7692,118.1,NA
VOG7691,134.2,NA
VOG7690,165.5,NA
VOG7699,283.7,NA
VOG7698,138.8,NA
VOG5332,277.8,101.6
VOG2124,53.5,32.0
VOG5333,104.2,NA
VOG2125,60.0,33.0
VOG5330,131.0,NA
VOG6610,188.3,NA
VOG6611,63.5,NA
VOG6612,107.2,NA
VOG5331,86.1,NA
VOG6614,205.2,NA
VOG6615,145.4,NA
VOG6616,173.8,NA
VOG6617,180.6,NA
VOG6618,73.0,NA
VOG6619,111.7,NA
VOG2128,192.4,NA
VOG5337,49.2,NA
VOG1040,200.9,NA
VOG2129,164.0,NA
VOG1044,68.9,61.2
VOG1045,116.0,NA
VOG1047,165.0,138.6
VOG1049,154.1,NA
VOG5335,200.1,NA
VOG7521,454.1,NA
VOG7520,111.1,NA
VOG7523,382.5,NA
VOG7522,101.4,NA
VOG7525,165.0,NA
VOG7524,131.5,NA
VOG7527,158.5,NA
VOG9306,2534.3,286.5
VOG7529,91.1,NA
VOG7528,183.9,NA
VOG9877,114.0,NA
VOG9304,272.5,NA
VOG9303,160.9,NA
VOG9302,142.2,NA
VOG9301,103.6,NA
VOG6928,136.8,71.2
VOG6929,102.5,NA
VOG6926,143.7,NA
VOG6927,366.4,36.2
VOG6924,660.0,80.9
VOG9300,210.9,208.9
VOG6922,73.8,NA
VOG6923,85.9,NA
VOG6920,111.8,32.1
VOG6921,390.6,64.1
VOG2467,392.2,NA
VOG2466,275.9,NA
VOG2464,379.9,175.4
VOG2463,81.7,NA
VOG2469,140.2,NA
VOG2468,120.1,37.7
VOG0319,177.2,NA
VOG0316,125.8,NA
VOG0315,91.4,82.7
VOG0312,176.5,NA
VOG0311,160.6,37.8
VOG9130,183.9,NA
VOG9131,144.3,NA
VOG5161,70.7,NA
VOG9133,278.0,NA
VOG5167,599.6,516.2
VOG9135,209.1,NA
VOG5165,95.9,NA
VOG9137,144.3,NA
VOG9138,385.2,NA
VOG9139,151.6,NA
VOG5169,325.1,52.7
VOG5168,109.4,103.0
VOG10351,323.8,NA
VOG10350,279.2,NA
VOG10353,193.7,46.4
VOG10355,126.2,NA
VOG10354,269.2,NA
VOG5787,159.1,33.5
VOG5786,1679.5,1363.1
VOG5785,110.1,34.1
VOG5784,309.5,90.8
VOG5783,415.6,77.8
VOG10769,215.0,NA
VOG5781,591.8,NA
VOG5780,89.0,NA
VOG10764,568.2,NA
VOG10765,306.8,NA
VOG10766,172.4,NA
VOG10767,449.0,NA
VOG10760,158.9,NA
VOG10761,170.6,NA
VOG5789,100.0,NA
VOG5788,154.7,120.2
VOG4711,255.3,253.4
VOG4560,243.6,241.7
VOG4561,142.4,142.3
VOG4562,393.3,380.0
VOG4563,400.4,365.7
VOG4564,193.8,193.5
VOG4565,164.6,164.2
VOG4566,196.0,194.6
VOG4567,437.5,436.3
VOG4568,146.8,146.8
VOG8266,2330.9,NA
VOG8265,152.3,NA
VOG8264,223.8,221.6
VOG8263,196.4,69.5
VOG8262,665.5,97.0
VOG8261,173.5,124.4
VOG8260,204.8,164.8
VOG3780,137.0,NA
VOG3785,300.8,NA
VOG7069,1334.0,NA
VOG3790,92.1,NA
VOG7064,103.3,NA
VOG3788,161.4,NA
VOG7066,394.2,172.8
VOG7067,304.9,NA
VOG7060,191.0,75.3
VOG7061,578.4,NA
VOG7062,136.9,106.5
VOG7063,161.5,NA
VOG2928,138.8,45.9
VOG2929,152.7,NA
VOG3791,62.4,40.8
VOG2922,145.7,113.5
VOG2923,188.3,NA
VOG2920,157.6,NA
VOG2921,82.9,NA
VOG2926,175.9,NA
VOG2927,106.3,52.8
VOG2924,75.2,NA
VOG2925,69.4,56.2
VOG8409,743.5,NA
VOG8408,132.3,NA
VOG4788,135.2,132.2
VOG4789,300.3,NA
VOG4784,476.7,NA
VOG4785,245.0,61.2
VOG4786,151.5,151.3
VOG4787,56.5,37.7
VOG4780,573.6,573.0
VOG4781,66.9,52.6
VOG4782,91.3,NA
VOG4783,367.2,330.1
VOG7208,148.4,NA
VOG7209,301.6,NA
VOG3259,517.7,NA
VOG3258,290.3,NA
VOG7200,90.6,NA
VOG7201,156.1,NA
VOG3251,489.9,128.1
VOG7203,172.6,NA
VOG3257,347.7,NA
VOG10185,200.9,NA
VOG3255,1032.5,NA
VOG10187,162.3,NA
VOG2792,517.0,84.1
VOG10980,1521.0,601.8
VOG10981,361.6,NA
VOG10982,88.5,NA
VOG10983,385.6,NA
VOG10984,139.3,NA
VOG10985,422.2,NA
VOG10986,1462.7,823.8
VOG10987,125.1,NA
VOG10988,168.3,NA
VOG10989,141.6,66.6
VOG3830,146.2,NA
VOG6557,91.1,NA
VOG6556,144.2,NA
VOG6555,124.5,NA
VOG6554,78.3,70.8
VOG6553,93.6,NA
VOG6000,126.5,NA
VOG6003,220.7,NA
VOG6002,69.7,NA
VOG6009,437.4,37.9
VOG6008,349.7,61.9
VOG2788,306.3,280.3
VOG2789,86.6,NA
VOG2078,96.9,NA
VOG2079,138.8,NA
VOG2070,100.6,48.5
VOG2072,131.8,NA
VOG2073,66.4,NA
VOG2075,231.9,NA
VOG7935,96.1,NA
VOG1789,163.4,NA
VOG1788,223.7,NA
VOG1783,118.1,42.1
VOG1782,124.3,NA
VOG1781,318.9,NA
VOG1780,185.8,NA
VOG1787,186.1,NA
VOG1786,254.8,NA
VOG1785,132.1,NA
VOG1784,178.2,NA
VOG1255,63.2,63.1
VOG1254,NA,210.2
VOG1525,115.1,NA
VOG1256,63.5,63.5
VOG1523,91.0,85.4
VOG1250,129.3,NA
VOG1521,70.0,69.9
VOG1520,106.3,NA
VOG1259,78.4,NA
VOG1258,157.0,156.7
VOG1528,253.8,239.0
VOG7033,199.3,NA
VOG7032,241.5,NA
VOG7031,332.4,NA
VOG7030,121.4,NA
VOG0784,278.3,NA
VOG0785,144.3,NA
VOG0787,121.5,NA
VOG0788,108.8,NA
VOG0789,60.4,NA
VOG7036,104.7,NA
VOG5578,76.6,NA
VOG7035,74.9,NA
VOG5574,185.7,NA
VOG5575,494.3,NA
VOG5576,218.7,NA
VOG7034,93.8,NA
VOG5570,95.6,NA
VOG5571,83.4,67.8
VOG5572,347.4,NA
VOG5573,191.1,NA
VOG5318,80.7,31.2
VOG5319,85.7,NA
VOG6783,199.4,NA
VOG5310,90.1,NA
VOG5311,119.3,NA
VOG5312,135.0,NA
VOG5313,90.5,NA
VOG5314,86.6,NA
VOG6780,180.4,NA
VOG5316,179.9,NA
VOG5317,344.5,183.5
VOG8670,117.4,NA
VOG8671,209.2,NA
VOG8672,235.7,NA
VOG8673,138.8,NA
VOG8674,132.5,NA
VOG8675,445.7,NA
VOG8676,132.0,NA
VOG8677,125.2,45.3
VOG8678,210.3,NA
VOG8679,320.4,NA
VOG6787,160.6,NA
VOG9192,762.8,NA
VOG0126,53.7,NA
VOG0127,86.0,NA
VOG6784,662.9,NA
VOG0122,147.4,60.6
VOG5672,106.6,NA
VOG5836,156.5,NA
VOG6785,465.8,NA
VOG0128,133.9,NA
VOG0129,77.2,NA
VOG5670,123.9,122.2
VOG5677,578.3,NA
VOG5676,166.6,NA
VOG9194,141.0,92.1
VOG9195,201.4,154.7
VOG4959,156.9,35.9
VOG4958,125.1,NA
VOG4951,113.2,NA
VOG4950,210.9,NA
VOG4953,116.7,NA
VOG4952,820.3,NA
VOG4955,95.9,47.3
VOG4954,161.5,107.1
VOG4957,126.7,110.8
VOG4956,258.1,NA
VOG9199,268.1,89.0
VOG9677,219.6,NA
VOG9676,104.0,NA
VOG9675,119.6,NA
VOG9674,162.6,118.6
VOG9673,139.6,NA
VOG9672,281.8,NA
VOG9671,231.5,NA
VOG9670,159.4,NA
VOG3651,128.9,NA
VOG9859,253.4,NA
VOG9858,110.4,NA
VOG9679,105.1,NA
VOG9678,136.5,40.0
VOG8094,190.6,NA
VOG8095,145.2,NA
VOG4045,43.6,NA
VOG4044,127.1,NA
VOG4043,73.5,69.0
VOG4042,106.6,106.5
VOG8092,237.8,NA
VOG8093,432.9,NA
VOG8098,152.0,NA
VOG8099,113.2,NA
VOG4048,133.6,NA
VOG10373,2926.3,NA
VOG10372,538.5,NA
VOG10371,452.6,NA
VOG10370,320.5,NA
VOG10377,281.5,NA
VOG10376,125.0,NA
VOG10375,1981.5,NA
VOG10374,2193.0,43.1
VOG10379,250.6,NA
VOG10378,281.4,NA
VOG5206,75.0,62.5
VOG8898,155.6,NA
VOG8899,321.8,NA
VOG8894,910.7,895.0
VOG8895,377.0,NA
VOG8896,100.7,NA
VOG8897,107.3,NA
VOG8890,585.3,505.7
VOG8891,415.5,271.0
VOG8892,74.5,NA
VOG8893,1441.6,42.8
VOG10517,120.3,NA
VOG10516,233.7,NA
VOG10515,95.8,33.9
VOG10514,81.1,NA
VOG10513,854.2,NA
VOG10512,634.3,NA
VOG10511,102.0,NA
VOG10510,149.4,NA
VOG10519,126.3,NA
VOG10518,180.0,NA
VOG7961,741.7,NA
VOG7960,59.6,41.5
VOG3260,459.6,NA
VOG6638,105.5,NA
VOG6639,127.5,33.6
VOG6632,177.0,NA
VOG7965,121.3,43.6
VOG6630,165.3,NA
VOG6631,192.0,123.7
VOG6636,98.1,NA
VOG6637,100.9,32.9
VOG6634,261.4,NA
VOG6635,136.9,NA
VOG3415,377.9,NA
VOG1063,92.6,87.1
VOG7966,124.5,65.4
VOG7969,332.6,135.9
VOG7549,205.5,NA
VOG7548,242.0,NA
VOG7784,157.7,NA
VOG7543,161.0,NA
VOG7542,163.2,NA
VOG7541,156.9,NA
VOG7540,95.8,NA
VOG7547,200.0,NA
VOG7546,322.8,78.1
VOG7545,188.2,NA
VOG7544,134.8,NA
VOG6496,133.8,NA
VOG6497,213.8,35.7
VOG6494,70.5,NA
VOG6495,464.7,43.9
VOG6492,210.0,147.0
VOG6493,109.8,NA
VOG6490,121.3,NA
VOG6491,90.7,NA
VOG6498,129.5,NA
VOG6499,159.4,NA
VOG6948,118.5,NA
VOG6949,391.8,NA
VOG6940,300.7,NA
VOG6941,216.9,NA
VOG6942,209.2,73.0
VOG6943,96.1,NA
VOG6944,90.6,NA
VOG6945,87.8,NA
VOG6946,281.9,161.4
VOG6947,250.2,NA
VOG3416,396.9,93.9
VOG2441,99.1,97.5
VOG2440,197.3,195.2
VOG2443,95.4,NA
VOG2444,104.6,32.4
VOG2447,90.1,NA
VOG2448,132.0,64.0
VOG9778,465.7,NA
VOG9779,248.1,NA
VOG5649,107.5,NA
VOG0339,717.8,NA
VOG9776,270.5,NA
VOG5496,103.8,NA
VOG3410,199.4,NA
VOG0335,395.1,NA
VOG5495,136.0,NA
VOG0337,373.3,NA
VOG0336,156.0,NA
VOG5494,89.0,83.4
VOG5493,124.5,70.2
VOG5492,92.6,91.8
VOG9770,279.5,NA
VOG3413,63.7,63.5
VOG5490,556.7,203.1
VOG3412,63.0,39.1
VOG9118,221.9,NA
VOG9119,204.7,NA
VOG5149,674.1,NA
VOG5148,197.2,NA
VOG5145,259.0,44.7
VOG5144,244.6,NA
VOG5147,275.6,NA
VOG5146,200.3,NA
VOG9116,105.8,NA
VOG5140,122.2,NA
VOG5143,429.1,NA
VOG5142,61.7,45.5
VOG5832,169.2,NA
VOG10742,218.3,NA
VOG10743,185.6,NA
VOG10740,188.0,NA
VOG10741,240.6,NA
VOG10746,241.1,NA
VOG10747,225.7,NA
VOG10744,107.3,44.3
VOG10745,169.7,NA
VOG10748,132.2,NA
VOG10749,132.4,NA
VOG8249,100.0,NA
VOG8248,173.7,NA
VOG8799,110.6,NA
VOG8798,85.7,NA
VOG8241,111.4,111.4
VOG8240,139.8,NA
VOG8791,247.6,NA
VOG4237,100.7,NA
VOG8245,165.0,NA
VOG8796,341.2,NA
VOG8795,338.1,NA
VOG4233,90.9,NA
VOG3011,296.2,NA
VOG3010,108.5,NA
VOG3012,100.1,37.6
VOG3015,77.9,NA
VOG3014,324.9,NA
VOG3017,143.0,NA
VOG3016,178.2,NA
VOG8425,116.8,NA
VOG8424,166.1,NA
VOG8427,82.3,62.7
VOG8426,141.9,NA
VOG8421,256.8,NA
VOG8420,173.7,NA
VOG8423,209.9,NA
VOG8422,119.0,NA
VOG8429,522.4,NA
VOG8428,173.7,51.2
VOG5647,128.9,NA
VOG9242,136.3,80.6
VOG7046,89.9,NA
VOG7047,108.8,NA
VOG7044,147.0,36.7
VOG7045,119.0,NA
VOG7042,135.9,NA
VOG7043,144.3,NA
VOG7040,129.3,NA
VOG7041,129.2,NA
VOG7048,115.6,NA
VOG7049,410.2,202.6
VOG6795,177.0,NA
VOG6794,116.3,NA
VOG6797,140.8,132.6
VOG6796,355.2,57.7
VOG6791,169.9,NA
VOG6790,133.9,NA
VOG6793,137.5,NA
VOG6792,98.9,NA
VOG6799,255.9,33.9
VOG6798,223.7,NA
VOG2278,237.3,NA
VOG8937,137.8,NA
VOG8936,185.1,NA
VOG8935,126.9,NA
VOG8934,176.3,NA
VOG8933,136.9,NA
VOG8932,112.2,NA
VOG8931,143.2,NA
VOG8930,96.9,NA
VOG8939,1317.9,42.7
VOG8938,235.8,NA
VOG7222,158.4,NA
VOG7223,173.0,NA
VOG7220,138.7,NA
VOG7957,263.1,245.3
VOG3271,465.8,NA
VOG7227,119.0,NA
VOG7224,128.6,NA
VOG3272,554.7,38.8
VOG7228,75.2,NA
VOG7229,827.0,549.2
VOG3279,666.3,NA
VOG3278,791.0,NA
VOG2052,130.5,NA
VOG6570,187.0,44.5
VOG6573,156.1,124.8
VOG6572,213.2,NA
VOG2056,87.0,NA
VOG2057,124.8,NA
VOG2054,263.2,NA
VOG6576,757.2,69.3
VOG6579,141.1,NA
VOG6578,202.0,124.6
VOG2059,103.3,NA
VOG9141,319.2,NA
VOG5624,739.3,447.1
VOG3907,610.2,184.9
VOG3905,176.7,NA
VOG3904,236.9,NA
VOG3903,121.1,NA
VOG3900,154.6,NA
VOG9245,156.1,NA
VOG9368,660.6,NA
VOG3919,511.7,97.3
VOG1503,118.6,118.2
VOG1502,106.0,NA
VOG1505,94.6,60.6
VOG1507,111.0,NA
VOG1509,97.9,NA
VOG1508,129.5,NA
VOG5088,561.5,NA
VOG5089,177.3,38.6
VOG5080,87.3,NA
VOG5081,194.5,163.3
VOG5082,173.6,71.1
VOG5083,5445.2,NA
VOG5084,786.0,586.8
VOG5085,398.7,NA
VOG5086,120.6,63.2
VOG5087,178.3,NA
VOG7609,106.7,NA
VOG5884,101.3,NA
VOG5621,76.0,NA
VOG5688,82.7,NA
VOG10622,217.9,78.7
VOG8658,164.8,NA
VOG8659,121.0,NA
VOG8652,85.5,NA
VOG8653,833.2,83.2
VOG8650,1060.4,NA
VOG8651,896.4,484.2
VOG8656,158.8,NA
VOG8657,148.6,NA
VOG8654,103.5,NA
VOG8655,151.1,NA
VOG3143,65.4,NA
VOG0108,211.2,200.1
VOG0109,81.5,NA
VOG0106,100.8,84.8
VOG0107,256.1,246.7
VOG0104,70.9,57.4
VOG0105,84.2,39.2
VOG0102,104.8,62.3
VOG0103,161.4,160.0
VOG0100,719.5,582.1
VOG0101,255.6,45.4
VOG5556,71.9,NA
VOG5557,503.6,130.8
VOG5554,96.1,45.5
VOG5555,106.7,NA
VOG5552,280.6,49.7
VOG5553,465.8,116.3
VOG5550,142.4,NA
VOG5551,130.8,NA
VOG7114,184.6,NA
VOG5558,329.6,70.9
VOG5559,211.5,175.6
VOG4685,572.2,57.3
VOG4932,88.0,79.0
VOG4931,88.8,58.1
VOG4930,228.0,39.2
VOG4681,152.7,NA
VOG4936,82.3,41.3
VOG4683,516.6,339.3
VOG4682,509.3,NA
VOG4939,220.5,120.0
VOG4938,347.3,NA
VOG4689,1514.3,NA
VOG4688,330.5,243.6
VOG2941,148.2,NA
VOG5880,139.2,NA
VOG5881,129.6,NA
VOG5882,376.2,NA
VOG5883,165.0,NA
VOG5336,71.6,48.9
VOG5885,129.1,NA
VOG5334,168.4,57.6
VOG9308,244.4,242.8
VOG5888,129.5,NA
VOG9874,256.6,NA
VOG5338,235.3,NA
VOG9876,339.3,39.4
VOG9871,170.3,44.6
VOG9870,153.1,NA
VOG9873,730.4,59.3
VOG9872,92.6,NA
VOG4060,1445.1,169.0
VOG4062,518.9,NA
VOG4065,55.5,NA
VOG4064,110.3,110.2
VOG4067,172.6,172.3
VOG4066,74.2,NA
VOG4069,93.5,NA
VOG4068,95.0,85.6
VOG10359,136.7,NA
VOG10358,219.8,NA
VOG3488,85.2,42.9
VOG5751,352.9,62.1
VOG3482,121.0,NA
VOG3483,102.8,NA
VOG3480,53.0,43.4
VOG10352,233.5,NA
VOG3486,70.9,NA
VOG3487,124.4,NA
VOG10357,344.8,NA
VOG10356,492.8,NA
VOG10687,163.6,56.8
VOG10686,179.5,NA
VOG10685,177.0,NA
VOG10684,220.6,NA
VOG10683,396.0,NA
VOG10682,152.3,NA
VOG10681,203.1,NA
VOG10680,172.6,NA
VOG9585,161.7,110.6
VOG10689,146.9,NA
VOG10688,147.4,NA
VOG4542,876.3,NA
VOG5204,115.1,NA
VOG5205,227.3,NA
VOG9589,363.5,145.6
VOG9236,325.9,NA
VOG5208,88.5,NA
VOG7738,384.9,NA
VOG9234,68.3,NA
VOG10539,186.8,NA
VOG10538,232.1,78.6
VOG7739,260.2,39.6
VOG10535,259.9,NA
VOG10534,86.5,81.3
VOG10537,234.8,NA
VOG10536,160.6,109.1
VOG10531,157.0,NA
VOG10530,146.8,NA
VOG10533,118.1,NA
VOG10532,184.3,NA
VOG9142,329.9,NA
VOG7730,149.3,NA
VOG7731,386.2,NA
VOG4541,62.7,NA
VOG3892,112.1,NA
VOG4409,684.5,NA
VOG4408,43.0,NA
VOG7735,251.2,NA
VOG4159,141.6,NA
VOG7736,153.0,NA
VOG3681,679.4,604.7
VOG4405,903.3,86.3
VOG7565,98.9,42.8
VOG7564,181.5,NA
VOG7567,100.4,NA
VOG7566,118.0,116.7
VOG7561,73.3,56.8
VOG7560,123.6,NA
VOG7563,535.1,NA
VOG7562,145.0,NA
VOG4403,65.9,NA
VOG7569,627.9,NA
VOG7568,1056.9,131.9
VOG4402,56.7,NA
VOG10829,92.2,NA
VOG10828,95.2,NA
VOG8180,145.4,NA
VOG10823,81.0,NA
VOG10822,86.7,NA
VOG10821,82.9,NA
VOG8181,120.3,36.4
VOG10827,149.0,NA
VOG10826,189.1,NA
VOG10825,203.1,NA
VOG10824,77.5,75.2
VOG6962,146.3,NA
VOG6963,297.8,NA
VOG6960,91.3,NA
VOG6961,110.0,31.1
VOG6966,130.4,NA
VOG6967,152.3,NA
VOG6964,110.3,NA
VOG6965,588.0,194.0
VOG6968,84.6,NA
VOG6969,90.9,NA
VOG8142,750.7,NA
VOG4545,110.8,110.7
VOG2428,51.8,41.1
VOG9145,258.6,47.7
VOG8143,409.2,NA
VOG2423,71.2,53.5
VOG2422,46.6,NA
VOG2421,83.4,NA
VOG2420,133.8,112.0
VOG2424,109.6,NA
VOG0352,129.0,128.5
VOG0351,115.9,110.5
VOG0350,347.0,329.5
VOG0356,415.9,414.9
VOG0355,171.7,NA
VOG0354,1186.9,570.9
VOG8500,159.2,NA
VOG6214,83.4,NA
VOG6215,81.2,55.4
VOG6216,116.6,NA
VOG6217,143.1,NA
VOG6210,158.9,NA
VOG6211,340.6,NA
VOG6212,135.9,67.6
VOG6213,162.1,NA
VOG8054,351.3,NA
VOG6218,132.3,34.1
VOG6219,120.6,NA
VOG4086,55.2,NA
VOG8504,235.3,39.3
VOG8505,299.0,67.7
VOG4088,299.2,68.0
VOG9466,154.1,NA
VOG9467,97.7,NA
VOG9464,91.2,NA
VOG9465,201.6,NA
VOG9462,95.2,63.3
VOG9463,175.8,NA
VOG9460,142.9,NA
VOG9461,148.0,69.7
VOG9468,174.7,NA
VOG9469,219.5,NA
VOG9491,1536.7,NA
VOG6463,94.5,NA
VOG6462,66.9,NA
VOG9144,343.6,NA
VOG6461,1536.9,393.2
VOG6392,138.1,138.0
VOG8069,147.5,NA
VOG6467,89.9,NA
VOG6466,145.8,NA
VOG9790,749.8,NA
VOG9791,651.2,111.7
VOG9792,601.7,36.2
VOG9793,1290.8,NA
VOG9794,347.8,37.9
VOG6465,65.8,48.2
VOG9796,342.2,NA
VOG9797,1352.5,NA
VOG9798,194.1,NA
VOG9799,827.0,NA
VOG6464,386.7,NA
VOG3963,110.1,NA
VOG5941,159.2,NA
VOG4216,88.2,77.0
VOG4217,106.4,31.3
VOG4214,55.2,NA
VOG8220,112.3,NA
VOG4212,81.5,58.9
VOG4213,156.2,NA
VOG8225,76.0,NA
VOG4211,127.7,NA
VOG8229,174.0,NA
VOG8228,72.4,NA
VOG4218,158.4,NA
VOG4463,83.8,NA
VOG2086,118.6,49.6
VOG8537,784.0,294.0
VOG9596,277.0,81.3
VOG10026,664.9,NA
VOG8534,93.0,NA
VOG7020,127.1,NA
VOG7021,91.2,35.1
VOG7022,80.9,NA
VOG7023,204.5,NA
VOG3077,440.3,NA
VOG7025,132.9,NA
VOG7026,246.3,NA
VOG3074,197.9,197.5
VOG7028,494.4,62.5
VOG7029,140.6,NA
VOG9597,152.2,NA
VOG2210,242.4,NA
VOG2211,575.2,329.0
VOG2212,242.0,NA
VOG2213,166.2,NA
VOG2215,203.3,105.7
VOG6779,278.1,NA
VOG6778,377.7,35.6
VOG6777,156.3,NA
VOG6776,1006.2,NA
VOG6775,92.8,NA
VOG6774,173.2,NA
VOG6773,89.6,NA
VOG6772,310.3,NA
VOG6771,181.7,NA
VOG6770,164.1,NA
VOG8911,152.6,NA
VOG8910,100.5,NA
VOG8913,152.2,NA
VOG8912,441.7,NA
VOG8915,123.2,NA
VOG8914,199.6,NA
VOG8917,207.5,NA
VOG8916,601.5,NA
VOG8919,157.4,NA
VOG8918,172.1,NA
VOG9651,95.7,NA
VOG10405,793.0,NA
VOG7798,201.8,NA
VOG7799,237.8,NA
VOG7978,146.1,NA
VOG3298,44.3,40.9
VOG7792,124.6,NA
VOG7793,120.4,NA
VOG7790,1059.3,NA
VOG3294,73.9,69.1
VOG7796,550.0,NA
VOG7797,135.1,NA
VOG7794,640.5,NA
VOG7795,114.2,NA
VOG6519,206.5,NA
VOG9650,204.5,NA
VOG6513,598.1,NA
VOG6512,133.0,NA
VOG6511,98.6,NA
VOG6510,111.8,NA
VOG6517,127.3,67.7
VOG6516,127.5,NA
VOG6515,152.1,NA
VOG6514,463.5,153.9
VOG10403,938.8,NA
VOG10402,281.3,NA
VOG5746,244.1,NA
VOG9653,97.2,NA
VOG8477,885.5,51.8
VOG9652,106.3,NA
VOG4404,128.3,NA
VOG9590,286.0,196.8
VOG1749,167.1,NA
VOG1748,506.3,NA
VOG1747,149.0,NA
VOG1746,128.9,NA
VOG1745,116.6,NA
VOG1744,206.5,NA
VOG1743,239.9,NA
VOG9655,170.3,NA
VOG1741,128.1,43.1
VOG1740,218.7,NA
VOG3921,172.2,NA
VOG3920,114.1,NA
VOG3923,395.1,66.5
VOG3922,142.4,NA
VOG3925,89.4,NA
VOG3924,126.0,NA
VOG3927,115.6,NA
VOG3926,235.7,NA
VOG3929,119.7,NA
VOG3928,353.3,NA
VOG9591,152.8,NA
VOG9654,334.9,NA
VOG1298,136.5,74.0
VOG1563,383.0,111.3
VOG9657,700.5,69.1
VOG1561,155.3,NA
VOG1292,210.7,193.6
VOG1295,78.2,NA
VOG1294,70.0,68.7
VOG1565,167.6,166.6
VOG1564,236.1,45.9
VOG5520,302.6,302.4
VOG9656,274.6,49.0
VOG9659,427.2,NA
VOG9658,136.0,38.4
VOG4692,149.5,149.3
VOG4693,69.4,69.2
VOG4690,251.8,35.7
VOG4691,136.3,136.3
VOG4696,180.8,180.6
VOG9754,232.9,70.7
VOG4925,233.0,145.9
VOG0168,797.5,593.9
VOG0169,752.0,NA
VOG4694,161.4,161.1
VOG0162,122.3,34.7
VOG0163,378.4,NA
VOG0166,446.3,252.2
VOG0167,619.1,540.3
VOG5530,463.7,66.7
VOG5531,141.0,NA
VOG5532,78.0,46.9
VOG5533,304.2,NA
VOG5534,227.6,39.3
VOG5535,87.7,NA
VOG5536,81.1,NA
VOG5537,97.8,NA
VOG5538,139.3,NA
VOG5539,98.6,74.3
VOG8793,511.3,125.5
VOG4919,542.9,NA
VOG4918,119.2,46.0
VOG4669,1387.2,129.0
VOG4668,545.8,NA
VOG4915,122.1,NA
VOG4666,455.1,363.5
VOG4917,116.7,NA
VOG4916,141.2,141.2
VOG4911,230.3,NA
VOG4910,130.5,99.3
VOG4661,1431.4,NA
VOG4912,102.9,NA
VOG8792,163.2,NA
VOG9329,167.6,NA
VOG9328,524.8,NA
VOG9639,202.7,NA
VOG9638,110.6,NA
VOG9321,459.4,NA
VOG9320,99.0,NA
VOG9631,90.8,NA
VOG9630,162.4,116.9
VOG9325,NA,363.1
VOG9324,649.9,177.8
VOG9635,201.6,NA
VOG9326,171.6,NA
VOG4003,183.9,NA
VOG4002,277.8,NA
VOG4001,103.7,NA
VOG4000,309.9,NA
VOG4006,197.0,NA
VOG4005,218.9,NA
VOG4004,140.9,NA
VOG3024,506.1,37.6
VOG3167,119.0,NA
VOG8790,381.5,NA
VOG3532,163.8,48.9
VOG10339,210.3,44.0
VOG10338,124.2,NA
VOG10337,163.4,NA
VOG10336,118.0,NA
VOG10335,106.1,NA
VOG10334,258.8,NA
VOG10333,307.1,NA
VOG10332,100.2,NA
VOG10331,173.3,NA
VOG10330,216.4,NA
VOG7852,185.5,NA
VOG7679,179.0,NA
VOG8797,146.9,NA
VOG3537,267.0,NA
VOG8223,404.1,60.2
VOG3534,131.7,NA
VOG8222,77.0,NA
VOG8204,112.8,NA
VOG8221,127.3,NA
VOG3026,140.2,NA
VOG7859,122.6,NA
VOG4215,82.8,NA
VOG7674,182.8,NA
VOG8227,81.1,41.0
VOG3538,245.1,NA
VOG8226,148.2,NA
VOG3539,339.6,NA
VOG4210,136.8,136.5
VOG8224,125.9,NA
VOG3027,121.6,NA
VOG8989,313.9,NA
VOG7327,114.5,NA
VOG7326,428.9,NA
VOG7325,948.5,61.0
VOG7324,155.4,NA
VOG2489,165.7,62.4
VOG7322,92.4,NA
VOG7321,265.0,NA
VOG7320,343.3,112.7
VOG6104,86.3,NA
VOG6105,121.8,44.9
VOG2487,169.8,114.2
VOG6107,250.8,NA
VOG7589,126.9,NA
VOG7588,164.3,NA
VOG7587,100.1,NA
VOG6100,212.4,NA
VOG7585,210.7,NA
VOG7584,560.3,NA
VOG7583,226.8,NA
VOG7582,61.2,31.7
VOG7581,335.2,NA
